sale_id,sale_date,customer_id,product_id,region,quantity,unit_price,discount,revenue,cost,profit,margin
SALE043094,2024-11-24,CUST07698,PROD002,South America,5,149.0,0.05,608.44,417.01,191.43,0.3146
SALE043095,2025-09-09,CUST03621,PROD018,North America,10,399.0,0.05,4404.64,2369.11,2035.53,0.4621
SALE043096,2024-09-25,CUST07866,PROD018,Asia,2,399.0,0.0,813.25,600.17,213.08,0.262
SALE043097,2024-11-20,CUST03124,PROD013,Asia,5,89.0,0.0,450.48,295.14,155.34,0.3448
SALE043098,2024-03-21,CUST05976,PROD011,Europe,1,129.0,0.15,133.44,87.65,45.79,0.3432
SALE043099,2025-04-09,CUST06919,PROD016,Asia,2,29.0,0.0,59.96,41.94,18.02,0.3005
SALE043100,2024-01-09,CUST01334,PROD010,Oceania,1,39.0,0.05,45.87,25.02,20.85,0.4545
SALE043101,2025-06-30,CUST08600,PROD011,Asia,3,129.0,0.0,329.14,165.66,163.48,0.4967
SALE043102,2025-03-24,CUST04419,PROD014,Europe,1,249.0,0.0,290.52,196.84,93.68,0.3225
SALE043103,2025-12-02,CUST09311,PROD003,Europe,2,499.0,0.1,1208.93,850.9,358.03,0.2962
SALE043104,2025-02-13,CUST00001,PROD020,North America,1,75.0,0.05,88.15,54.13,34.02,0.3859
SALE043105,2025-06-10,CUST08521,PROD013,North America,3,89.0,0.1,361.6,183.74,177.86,0.4919
SALE043106,2025-11-15,CUST06846,PROD011,Europe,1,129.0,0.1,185.29,106.86,78.43,0.4233
SALE043107,2024-06-15,CUST09277,PROD011,South America,1,129.0,0.05,192.1,121.22,70.88,0.369
SALE043108,2024-08-08,CUST03792,PROD006,Asia,1,599.0,0.0,955.88,715.94,239.94,0.251
SALE043109,2025-01-15,CUST01449,PROD012,North America,2,449.0,0.2,794.41,408.41,386.0,0.4859
SALE043110,2024-01-30,CUST01966,PROD010,Europe,2,39.0,0.0,104.43,67.66,36.77,0.3521
SALE043111,2024-06-24,CUST07940,PROD012,North America,3,449.0,0.05,1534.84,1114.61,420.23,0.2738
SALE043112,2024-12-04,CUST02272,PROD004,North America,1,79.0,0.1,77.8,49.16,28.64,0.3681
SALE043113,2024-06-27,CUST01438,PROD019,North America,1,25.0,0.0,48.44,33.82,14.62,0.3018
SALE043114,2024-01-31,CUST00069,PROD008,Europe,1,179.0,0.1,175.8,103.05,72.75,0.4138
SALE043115,2025-06-29,CUST00045,PROD019,South America,1,25.0,0.0,28.68,19.54,9.14,0.3187
SALE043116,2024-07-08,CUST08407,PROD006,Europe,1,599.0,0.0,761.88,542.7,219.18,0.2877
SALE043117,2024-01-13,CUST04277,PROD012,Asia,2,449.0,0.0,892.34,481.05,411.29,0.4609
SALE043118,2025-05-03,CUST00045,PROD013,South America,2,89.0,0.0,202.16,126.39,75.77,0.3748
SALE043119,2024-06-14,CUST09908,PROD005,North America,3,199.0,0.0,658.47,414.76,243.71,0.3701
SALE043120,2024-11-30,CUST03556,PROD013,North America,3,89.0,0.05,338.85,190.38,148.47,0.4382
SALE043121,2025-07-09,CUST08362,PROD009,Oceania,1,549.0,0.0,807.65,593.69,213.96,0.2649
SALE043122,2024-08-27,CUST06352,PROD016,Oceania,1,29.0,0.15,31.03,22.51,8.52,0.2746
SALE043123,2025-03-03,CUST03862,PROD016,Europe,10,29.0,0.0,316.79,179.91,136.88,0.4321
SALE043124,2025-08-07,CUST08177,PROD014,North America,2,249.0,0.05,501.62,287.22,214.4,0.4274
SALE043125,2025-06-21,CUST03084,PROD004,North America,5,79.0,0.0,489.78,267.13,222.65,0.4546
SALE043126,2024-09-02,CUST09559,PROD018,North America,3,399.0,0.0,2383.68,1270.32,1113.36,0.4671
SALE043127,2024-10-17,CUST00855,PROD012,Europe,2,449.0,0.2,1272.26,948.79,323.47,0.2542
SALE043128,2024-04-27,CUST02807,PROD001,Asia,3,49.0,0.05,133.29,92.6,40.69,0.3053
SALE043129,2024-04-22,CUST09485,PROD003,North America,1,499.0,0.1,429.14,276.48,152.66,0.3557
SALE043130,2024-07-23,CUST00012,PROD010,Oceania,1,39.0,0.05,34.02,24.05,9.97,0.2931
SALE043131,2025-11-19,CUST00729,PROD005,Asia,3,199.0,0.1,1049.06,582.4,466.66,0.4448
SALE043132,2025-11-27,CUST07405,PROD002,North America,5,149.0,0.05,866.54,611.27,255.27,0.2946
SALE043133,2025-09-14,CUST03176,PROD008,Europe,3,179.0,0.05,530.87,324.12,206.75,0.3895
SALE043134,2024-07-01,CUST05082,PROD004,North America,3,79.0,0.0,349.65,248.78,100.87,0.2885
SALE043135,2025-03-08,CUST03872,PROD002,Europe,1,149.0,0.1,130.18,72.6,57.58,0.4423
SALE043136,2024-09-21,CUST04172,PROD013,North America,2,89.0,0.1,214.1,120.14,93.96,0.4389
SALE043137,2024-07-20,CUST09435,PROD011,North America,1,129.0,0.15,122.48,61.67,60.81,0.4965
SALE043138,2024-05-07,CUST07068,PROD017,Oceania,3,99.0,0.0,569.13,347.33,221.8,0.3897
SALE043139,2025-12-01,CUST02796,PROD002,North America,1,149.0,0.2,114.44,61.21,53.23,0.4651
SALE043140,2025-04-18,CUST09933,PROD007,Asia,5,59.0,0.0,291.99,190.94,101.05,0.3461
SALE043141,2025-05-28,CUST02608,PROD005,Europe,2,199.0,0.05,425.83,299.34,126.49,0.297
SALE043142,2024-07-21,CUST02259,PROD001,Europe,2,49.0,0.0,119.17,62.71,56.46,0.4738
SALE043143,2025-12-16,CUST07190,PROD014,North America,2,249.0,0.05,669.42,487.31,182.11,0.272
SALE043144,2024-06-02,CUST06278,PROD006,North America,2,599.0,0.0,1461.47,812.69,648.78,0.4439
SALE043145,2024-05-13,CUST00595,PROD018,Europe,10,399.0,0.0,5198.89,2991.14,2207.75,0.4247
SALE043146,2025-03-05,CUST05961,PROD005,Europe,1,199.0,0.1,196.38,115.04,81.34,0.4142
SALE043147,2025-11-13,CUST05712,PROD002,North America,2,149.0,0.0,362.42,234.73,127.69,0.3523
SALE043148,2025-07-12,CUST06155,PROD010,Asia,3,39.0,0.0,109.14,60.82,48.32,0.4427
SALE043149,2025-11-25,CUST02096,PROD006,Asia,1,599.0,0.2,574.65,328.07,246.58,0.4291
SALE043150,2025-03-08,CUST05298,PROD001,Europe,1,49.0,0.0,93.22,66.03,27.19,0.2917
SALE043151,2024-06-30,CUST00915,PROD016,Oceania,2,29.0,0.0,121.8,71.83,49.97,0.4103
SALE043152,2024-12-30,CUST09744,PROD005,North America,10,199.0,0.05,1961.83,1443.37,518.46,0.2643
SALE043153,2024-12-30,CUST09771,PROD001,Asia,10,49.0,0.05,723.56,432.94,290.62,0.4017
SALE043154,2025-12-12,CUST02535,PROD008,Oceania,1,179.0,0.0,179.38,113.29,66.09,0.3684
SALE043155,2024-08-03,CUST03467,PROD012,North America,2,449.0,0.0,956.67,498.48,458.19,0.4789
SALE043156,2024-07-27,CUST08729,PROD014,Europe,2,249.0,0.0,610.11,348.26,261.85,0.4292
SALE043157,2024-10-28,CUST03760,PROD005,Europe,5,199.0,0.05,968.67,634.56,334.11,0.3449
SALE043158,2024-12-11,CUST06598,PROD002,Asia,1,149.0,0.1,128.14,69.12,59.02,0.4606
SALE043159,2025-03-05,CUST09472,PROD008,Europe,2,179.0,0.05,513.04,286.21,226.83,0.4421
SALE043160,2024-05-19,CUST09071,PROD002,Europe,2,149.0,0.2,294.93,219.79,75.14,0.2548
SALE043161,2025-08-14,CUST06259,PROD018,Asia,5,399.0,0.15,1532.4,804.78,727.62,0.4748
SALE043162,2025-01-02,CUST07964,PROD002,North America,2,149.0,0.0,300.27,155.43,144.84,0.4824
SALE043163,2024-12-08,CUST08437,PROD006,Asia,2,599.0,0.05,1108.79,788.04,320.75,0.2893
SALE043164,2024-12-20,CUST06594,PROD006,South America,1,599.0,0.1,484.72,300.27,184.45,0.3805
SALE043165,2025-11-02,CUST03625,PROD010,North America,10,39.0,0.0,438.24,281.48,156.76,0.3577
SALE043166,2025-07-18,CUST00465,PROD001,North America,5,49.0,0.0,343.32,234.59,108.73,0.3167
SALE043167,2025-02-17,CUST09045,PROD015,Asia,1,699.0,0.05,1005.28,622.71,382.57,0.3806
SALE043168,2024-11-30,CUST06049,PROD020,Asia,1,75.0,0.05,68.55,50.17,18.38,0.2681
SALE043169,2024-06-16,CUST00853,PROD004,South America,1,79.0,0.05,93.19,50.17,43.02,0.4616
SALE043170,2024-04-14,CUST02221,PROD007,Asia,1,59.0,0.05,62.31,35.7,26.61,0.4271
SALE043171,2025-11-20,CUST00410,PROD012,Oceania,5,449.0,0.15,1787.79,1030.22,757.57,0.4237
SALE043172,2025-11-25,CUST03391,PROD006,Europe,3,599.0,0.05,2021.88,1481.48,540.4,0.2673
SALE043173,2024-07-22,CUST02273,PROD018,North America,2,399.0,0.15,713.53,414.86,298.67,0.4186
SALE043174,2024-07-14,CUST03975,PROD012,Europe,5,449.0,0.1,2678.08,1828.68,849.4,0.3172
SALE043175,2025-09-17,CUST09455,PROD017,North America,1,99.0,0.0,138.44,79.34,59.1,0.4269
SALE043176,2024-06-28,CUST08740,PROD010,North America,2,39.0,0.05,94.86,48.43,46.43,0.4895
SALE043177,2025-05-14,CUST08485,PROD013,North America,2,89.0,0.1,171.41,91.75,79.66,0.4647
SALE043178,2025-10-21,CUST09365,PROD015,North America,10,699.0,0.0,7601.43,4683.83,2917.6,0.3838
SALE043179,2025-11-08,CUST00931,PROD003,Asia,1,499.0,0.05,584.31,324.52,259.79,0.4446
SALE043180,2025-04-29,CUST07717,PROD010,North America,1,39.0,0.1,48.05,27.62,20.43,0.4252
SALE043181,2024-03-25,CUST08244,PROD012,Asia,5,449.0,0.05,2748.03,1443.59,1304.44,0.4747
SALE043182,2025-10-09,CUST01518,PROD003,Oceania,1,499.0,0.1,359.91,224.49,135.42,0.3763
SALE043183,2024-05-25,CUST03635,PROD009,North America,2,549.0,0.05,1824.39,1036.45,787.94,0.4319
SALE043184,2024-07-29,CUST03950,PROD011,Asia,10,129.0,0.1,1415.62,1002.03,413.59,0.2922
SALE043185,2024-05-09,CUST05860,PROD007,Asia,10,59.0,0.0,548.79,343.04,205.75,0.3749
SALE043186,2024-02-08,CUST00053,PROD019,North America,5,25.0,0.0,139.49,83.04,56.45,0.4047
SALE043187,2024-05-21,CUST00726,PROD017,Europe,1,99.0,0.0,122.06,71.67,50.39,0.4128
SALE043188,2024-11-12,CUST08571,PROD001,North America,2,49.0,0.05,180.54,130.26,50.28,0.2785
SALE043189,2024-01-11,CUST04288,PROD009,Europe,2,549.0,0.05,1161.32,701.87,459.45,0.3956
SALE043190,2024-06-28,CUST01380,PROD002,Asia,3,149.0,0.0,480.05,346.26,133.79,0.2787
SALE043191,2024-04-19,CUST02878,PROD016,Asia,5,29.0,0.1,223.98,162.36,61.62,0.2751
SALE043192,2025-06-17,CUST06483,PROD020,South America,5,75.0,0.05,289.8,167.69,122.11,0.4214
SALE043193,2025-05-14,CUST01075,PROD004,South America,3,79.0,0.1,266.14,187.06,79.08,0.2971
SALE043194,2024-06-06,CUST05312,PROD014,Asia,1,249.0,0.0,251.21,169.46,81.75,0.3254
SALE043195,2025-09-24,CUST07719,PROD019,North America,2,25.0,0.05,56.56,38.59,17.97,0.3177
SALE043196,2024-02-27,CUST02532,PROD014,North America,3,249.0,0.0,1016.35,760.26,256.09,0.252
SALE043197,2024-04-25,CUST03070,PROD008,Asia,1,179.0,0.0,170.02,126.1,43.92,0.2583
SALE043198,2024-12-11,CUST05802,PROD001,North America,1,49.0,0.0,97.33,71.71,25.62,0.2632
SALE043199,2025-10-26,CUST07113,PROD019,North America,1,25.0,0.05,23.9,17.58,6.32,0.2644
SALE043200,2024-07-25,CUST03033,PROD007,Asia,1,59.0,0.1,57.76,41.99,15.77,0.273
SALE043201,2025-12-05,CUST09407,PROD020,Asia,1,75.0,0.05,68.62,49.87,18.75,0.2732
SALE043202,2024-07-05,CUST03140,PROD011,Asia,2,129.0,0.05,233.16,164.86,68.3,0.2929
SALE043203,2025-04-07,CUST05295,PROD012,North America,10,449.0,0.0,5531.17,3916.82,1614.35,0.2919
SALE043204,2024-08-17,CUST01323,PROD004,Europe,5,79.0,0.05,395.71,289.93,105.78,0.2673
SALE043205,2025-03-12,CUST07488,PROD020,Europe,5,75.0,0.05,490.72,350.36,140.36,0.286
SALE043206,2024-08-11,CUST05485,PROD003,South America,2,499.0,0.0,1069.79,741.95,327.84,0.3065
SALE043207,2024-06-28,CUST06499,PROD012,Asia,5,449.0,0.2,2106.22,1413.65,692.57,0.3288
SALE043208,2024-11-19,CUST08971,PROD015,South America,5,699.0,0.0,6261.29,3818.41,2442.88,0.3902
SALE043209,2024-08-29,CUST02996,PROD008,Asia,1,179.0,0.05,174.46,106.22,68.24,0.3911
SALE043210,2025-02-25,CUST03461,PROD004,Asia,1,79.0,0.15,63.22,43.32,19.9,0.3148
SALE043211,2024-12-24,CUST03090,PROD012,Oceania,3,449.0,0.05,1232.98,677.93,555.05,0.4502
SALE043212,2025-01-28,CUST05767,PROD018,Asia,3,399.0,0.0,1370.6,757.52,613.08,0.4473
SALE043213,2024-04-18,CUST02850,PROD017,Asia,1,99.0,0.05,87.17,54.27,32.9,0.3774
SALE043214,2025-03-11,CUST03764,PROD011,Europe,2,129.0,0.05,276.61,194.98,81.63,0.2951
SALE043215,2025-06-15,CUST02940,PROD015,Europe,1,699.0,0.0,878.95,566.84,312.11,0.3551
SALE043216,2024-04-04,CUST02815,PROD003,Europe,3,499.0,0.0,1837.32,1026.62,810.7,0.4412
SALE043217,2024-05-26,CUST00950,PROD016,Asia,1,29.0,0.1,24.42,13.68,10.74,0.4398
SALE043218,2024-02-13,CUST04919,PROD012,Oceania,10,449.0,0.1,3795.32,2286.04,1509.28,0.3977
SALE043219,2024-06-14,CUST07629,PROD010,Europe,10,39.0,0.0,438.33,223.34,214.99,0.4905
SALE043220,2025-11-12,CUST02534,PROD008,Europe,2,179.0,0.0,438.12,279.4,158.72,0.3623
SALE043221,2024-03-10,CUST07654,PROD006,Europe,1,599.0,0.05,531.09,355.32,175.77,0.331
SALE043222,2024-06-11,CUST06909,PROD017,Oceania,2,99.0,0.15,201.93,117.32,84.61,0.419
SALE043223,2024-04-11,CUST00667,PROD003,South America,2,499.0,0.05,1036.25,523.93,512.32,0.4944
SALE043224,2025-08-29,CUST09128,PROD018,North America,5,399.0,0.0,2206.87,1645.3,561.57,0.2545
SALE043225,2025-02-28,CUST02252,PROD014,North America,5,249.0,0.05,2275.94,1572.27,703.67,0.3092
SALE043226,2024-02-18,CUST04191,PROD004,Europe,3,79.0,0.2,362.02,263.31,98.71,0.2727
SALE043227,2024-06-21,CUST01662,PROD004,North America,1,79.0,0.05,135.71,79.77,55.94,0.4122
SALE043228,2025-05-09,CUST06757,PROD008,North America,2,179.0,0.1,684.43,428.21,256.22,0.3744
SALE043229,2025-07-03,CUST04101,PROD018,Asia,10,399.0,0.15,3557.33,1884.5,1672.83,0.4702
SALE043230,2025-03-16,CUST02453,PROD003,North America,1,499.0,0.0,905.51,660.84,244.67,0.2702
SALE043231,2025-02-17,CUST05492,PROD008,North America,10,179.0,0.1,1986.31,1165.1,821.21,0.4134
SALE043232,2024-12-04,CUST05166,PROD011,North America,10,129.0,0.15,1468.74,738.93,729.81,0.4969
SALE043233,2025-09-04,CUST02745,PROD008,Asia,5,179.0,0.05,784.95,555.79,229.16,0.2919
SALE043234,2024-09-30,CUST05938,PROD015,Asia,1,699.0,0.0,1105.53,765.98,339.55,0.3071
SALE043235,2025-12-06,CUST06789,PROD010,North America,1,39.0,0.0,52.51,28.19,24.32,0.4631
SALE043236,2025-09-23,CUST08383,PROD019,Europe,1,25.0,0.0,28.26,18.05,10.21,0.3613
SALE043237,2025-11-10,CUST08765,PROD009,Asia,5,549.0,0.1,2017.38,1460.98,556.4,0.2758
SALE043238,2025-05-28,CUST06897,PROD017,Oceania,2,99.0,0.0,181.84,107.33,74.51,0.4098
SALE043239,2024-09-09,CUST08053,PROD014,Oceania,1,249.0,0.1,306.57,221.93,84.64,0.2761
SALE043240,2025-04-17,CUST02927,PROD009,North America,2,549.0,0.0,1144.91,724.91,420.0,0.3668
SALE043241,2024-12-02,CUST07738,PROD006,Asia,2,599.0,0.05,968.91,665.22,303.69,0.3134
SALE043242,2025-11-09,CUST07801,PROD016,Europe,1,29.0,0.0,32.68,23.95,8.73,0.2671
SALE043243,2025-10-25,CUST06523,PROD008,Europe,1,179.0,0.1,153.74,112.13,41.61,0.2707
SALE043244,2024-02-19,CUST08481,PROD017,Europe,5,99.0,0.1,451.86,257.24,194.62,0.4307
SALE043245,2025-07-04,CUST07471,PROD010,Europe,5,39.0,0.05,188.42,145.48,42.94,0.2279
SALE043246,2025-07-01,CUST05487,PROD012,South America,2,449.0,0.0,1558.72,824.75,733.97,0.4709
SALE043247,2025-03-22,CUST05677,PROD013,Europe,3,89.0,0.05,500.15,276.39,223.76,0.4474
SALE043248,2025-12-08,CUST05694,PROD009,South America,10,549.0,0.05,8912.33,6681.71,2230.62,0.2503
SALE043249,2024-02-27,CUST03483,PROD012,South America,3,449.0,0.1,1063.02,622.35,440.67,0.4145
SALE043250,2025-12-11,CUST06796,PROD014,North America,5,249.0,0.05,1264.56,766.09,498.47,0.3942
SALE043251,2024-01-04,CUST08048,PROD020,Oceania,3,75.0,0.0,228.18,164.4,63.78,0.2795
SALE043252,2024-05-06,CUST04668,PROD004,Asia,2,79.0,0.05,132.97,87.83,45.14,0.3395
SALE043253,2025-04-17,CUST07692,PROD006,Asia,1,599.0,0.05,649.45,389.01,260.44,0.401
SALE043254,2025-08-14,CUST05755,PROD006,Europe,3,599.0,0.1,2385.69,1842.1,543.59,0.2279
SALE043255,2025-10-23,CUST06924,PROD008,North America,5,179.0,0.05,1728.33,975.06,753.27,0.4358
SALE043256,2024-02-13,CUST06920,PROD001,North America,5,49.0,0.0,446.71,266.95,179.76,0.4024
SALE043257,2025-08-25,CUST00370,PROD012,South America,1,449.0,0.15,306.08,166.38,139.7,0.4564
SALE043258,2025-05-20,CUST02722,PROD020,South America,1,75.0,0.0,70.58,46.48,24.1,0.3415
SALE043259,2024-10-20,CUST07047,PROD012,Asia,1,449.0,0.0,422.31,248.68,173.63,0.4111
SALE043260,2025-04-13,CUST00832,PROD007,North America,5,59.0,0.0,297.74,177.96,119.78,0.4023
SALE043261,2024-10-16,CUST02194,PROD001,Europe,5,49.0,0.05,242.74,137.77,104.97,0.4324
SALE043262,2024-11-29,CUST03129,PROD006,North America,5,599.0,0.05,5902.85,4220.15,1682.7,0.2851
SALE043263,2024-05-31,CUST08109,PROD010,North America,1,39.0,0.0,44.7,24.37,20.33,0.4548
SALE043264,2024-09-08,CUST03977,PROD016,Europe,1,29.0,0.0,28.45,16.22,12.23,0.4299
SALE043265,2025-04-29,CUST08788,PROD009,North America,2,549.0,0.05,1724.85,970.29,754.56,0.4375
SALE043266,2024-06-23,CUST08931,PROD001,North America,1,49.0,0.05,55.45,35.26,20.19,0.3641
SALE043267,2025-08-03,CUST06612,PROD011,Asia,1,129.0,0.15,107.85,54.63,53.22,0.4935
SALE043268,2024-09-12,CUST09072,PROD003,Asia,10,499.0,0.0,5530.47,3401.73,2128.74,0.3849
SALE043269,2025-11-05,CUST00045,PROD010,South America,1,39.0,0.05,38.83,22.37,16.46,0.4239
SALE043270,2024-03-13,CUST06179,PROD003,Asia,2,499.0,0.05,957.05,594.37,362.68,0.379
SALE043271,2024-09-13,CUST06500,PROD017,North America,5,99.0,0.0,503.13,304.04,199.09,0.3957
SALE043272,2024-08-08,CUST00962,PROD013,Asia,10,89.0,0.15,770.44,416.52,353.92,0.4594
SALE043273,2025-02-21,CUST06655,PROD017,North America,1,99.0,0.0,110.84,58.23,52.61,0.4746
SALE043274,2025-01-06,CUST01392,PROD011,South America,1,129.0,0.05,189.85,140.09,49.76,0.2621
SALE043275,2024-02-17,CUST00749,PROD010,North America,2,39.0,0.05,82.05,51.07,30.98,0.3776
SALE043276,2025-01-11,CUST00022,PROD020,Asia,1,75.0,0.1,107.29,71.96,35.33,0.3293
SALE043277,2025-01-24,CUST07545,PROD015,North America,5,699.0,0.05,3692.85,2550.93,1141.92,0.3092
SALE043278,2025-02-25,CUST04464,PROD002,Oceania,2,149.0,0.1,300.04,153.6,146.44,0.4881
SALE043279,2025-01-25,CUST03540,PROD012,Asia,1,449.0,0.0,420.38,282.58,137.8,0.3278
SALE043280,2025-06-15,CUST06734,PROD019,North America,1,25.0,0.0,27.32,17.52,9.8,0.3587
SALE043281,2025-06-10,CUST01388,PROD017,Asia,3,99.0,0.1,266.01,143.89,122.12,0.4591
SALE043282,2024-03-26,CUST09392,PROD007,South America,2,59.0,0.1,104.1,58.26,45.84,0.4403
SALE043283,2025-04-11,CUST00206,PROD020,Europe,1,75.0,0.0,81.04,54.25,26.79,0.3306
SALE043284,2025-09-13,CUST02246,PROD009,Europe,3,549.0,0.05,1729.75,1233.91,495.84,0.2867
SALE043285,2024-12-06,CUST07298,PROD004,Europe,1,79.0,0.05,142.66,95.27,47.39,0.3322
SALE043286,2024-09-24,CUST01369,PROD007,Europe,1,59.0,0.05,58.62,37.91,20.71,0.3533
SALE043287,2025-01-16,CUST02829,PROD009,South America,10,549.0,0.0,4985.4,2739.16,2246.24,0.4506
SALE043288,2024-05-19,CUST02687,PROD018,Europe,2,399.0,0.0,858.51,540.04,318.47,0.371
SALE043289,2024-11-27,CUST00428,PROD016,South America,1,29.0,0.0,34.44,19.69,14.75,0.4283
SALE043290,2024-05-11,CUST05434,PROD012,Asia,2,449.0,0.05,1398.85,952.99,445.86,0.3187
SALE043291,2024-09-19,CUST07618,PROD003,North America,2,499.0,0.0,1032.3,645.05,387.25,0.3751
SALE043292,2025-08-12,CUST00373,PROD005,Asia,10,199.0,0.0,3637.85,1918.19,1719.66,0.4727
SALE043293,2025-11-03,CUST03138,PROD018,Europe,2,399.0,0.1,1379.25,1056.41,322.84,0.2341
SALE043294,2024-12-15,CUST08294,PROD004,Europe,3,79.0,0.05,253.23,170.83,82.4,0.3254
SALE043295,2025-11-13,CUST06851,PROD010,Oceania,2,39.0,0.15,123.42,90.21,33.21,0.2691
SALE043296,2024-07-07,CUST06174,PROD018,Asia,1,399.0,0.15,512.49,330.6,181.89,0.3549
SALE043297,2024-07-03,CUST00317,PROD002,Asia,1,149.0,0.0,180.92,112.28,68.64,0.3794
SALE043298,2025-11-11,CUST07662,PROD014,Oceania,2,249.0,0.05,494.01,337.18,156.83,0.3175
SALE043299,2025-03-30,CUST06150,PROD015,North America,10,699.0,0.1,5838.85,4244.55,1594.3,0.2731
SALE043300,2025-03-04,CUST09529,PROD010,South America,1,39.0,0.05,30.2,22.51,7.69,0.2546
SALE043301,2024-09-21,CUST04752,PROD017,North America,5,99.0,0.05,727.67,466.52,261.15,0.3589
SALE043302,2025-04-08,CUST07273,PROD012,Europe,5,449.0,0.05,2506.04,1704.75,801.29,0.3197
SALE043303,2025-11-18,CUST05241,PROD012,Europe,3,449.0,0.05,1556.47,1160.48,395.99,0.2544
SALE043304,2024-06-30,CUST08099,PROD018,Asia,3,399.0,0.0,1644.56,906.97,737.59,0.4485
SALE043305,2025-07-10,CUST05221,PROD016,Europe,1,29.0,0.1,20.08,13.47,6.61,0.3292
SALE043306,2024-10-19,CUST06544,PROD006,North America,10,599.0,0.05,7000.93,4809.59,2191.34,0.313
SALE043307,2024-09-13,CUST04333,PROD017,Europe,2,99.0,0.05,228.19,132.62,95.57,0.4188
SALE043308,2024-08-12,CUST02758,PROD007,North America,1,59.0,0.05,127.07,71.46,55.61,0.4376
SALE043309,2025-09-21,CUST01735,PROD015,South America,3,699.0,0.1,1642.15,880.08,762.07,0.4641
SALE043310,2024-06-28,CUST02113,PROD006,Europe,3,599.0,0.1,1777.7,1095.26,682.44,0.3839
SALE043311,2024-11-07,CUST05886,PROD019,Europe,1,25.0,0.05,25.89,15.77,10.12,0.3909
SALE043312,2025-10-19,CUST09789,PROD009,Europe,5,549.0,0.05,3212.54,2193.66,1018.88,0.3172
SALE043313,2024-12-22,CUST02663,PROD018,Asia,1,399.0,0.15,326.44,192.6,133.84,0.41
SALE043314,2024-04-03,CUST04123,PROD020,South America,2,75.0,0.0,258.71,187.03,71.68,0.2771
SALE043315,2025-12-14,CUST04055,PROD003,South America,1,499.0,0.1,400.7,289.92,110.78,0.2765
SALE043316,2024-03-06,CUST05067,PROD020,North America,2,75.0,0.0,160.81,120.03,40.78,0.2536
SALE043317,2025-10-17,CUST08200,PROD018,Europe,3,399.0,0.0,1154.69,894.89,259.8,0.225
SALE043318,2024-10-04,CUST02055,PROD011,Asia,1,129.0,0.05,116.42,61.47,54.95,0.472
SALE043319,2025-04-21,CUST02321,PROD015,Europe,1,699.0,0.0,692.32,395.61,296.71,0.4286
SALE043320,2025-04-25,CUST01171,PROD017,Asia,3,99.0,0.0,362.25,204.85,157.4,0.4345
SALE043321,2024-07-14,CUST00691,PROD015,Asia,1,699.0,0.05,611.18,364.1,247.08,0.4043
SALE043322,2024-08-18,CUST04484,PROD011,Europe,1,129.0,0.0,254.46,140.02,114.44,0.4497
SALE043323,2024-04-07,CUST01504,PROD020,Asia,1,75.0,0.0,88.38,63.41,24.97,0.2825
SALE043324,2024-05-27,CUST06345,PROD003,Asia,2,499.0,0.0,1153.99,727.43,426.56,0.3696
SALE043325,2024-02-10,CUST01586,PROD008,Oceania,1,179.0,0.0,177.67,95.9,81.77,0.4602
SALE043326,2024-02-09,CUST08732,PROD003,North America,1,499.0,0.0,515.41,339.15,176.26,0.342
SALE043327,2024-10-31,CUST02419,PROD007,Europe,2,59.0,0.0,113.35,57.3,56.05,0.4945
SALE043328,2025-08-31,CUST03291,PROD009,Asia,1,549.0,0.0,530.41,337.35,193.06,0.364
SALE043329,2024-10-14,CUST09542,PROD012,Oceania,1,449.0,0.1,383.16,262.11,121.05,0.3159
SALE043330,2025-06-22,CUST04023,PROD008,Asia,1,179.0,0.0,210.16,105.46,104.7,0.4982
SALE043331,2024-08-26,CUST07564,PROD013,Asia,2,89.0,0.0,178.0,128.89,49.11,0.2759
SALE043332,2025-04-16,CUST08705,PROD002,Asia,1,149.0,0.1,136.14,80.39,55.75,0.4095
SALE043333,2025-01-16,CUST05444,PROD018,North America,2,399.0,0.05,806.01,520.11,285.9,0.3547
SALE043334,2025-06-19,CUST07086,PROD005,North America,2,199.0,0.0,518.07,335.49,182.58,0.3524
SALE043335,2025-05-11,CUST00847,PROD010,Asia,2,39.0,0.0,66.96,44.85,22.11,0.3302
SALE043336,2025-09-07,CUST02834,PROD011,South America,2,129.0,0.15,178.41,118.97,59.44,0.3332
SALE043337,2025-02-08,CUST01134,PROD015,North America,1,699.0,0.15,677.0,454.92,222.08,0.328
SALE043338,2024-07-13,CUST09159,PROD006,Europe,1,599.0,0.0,695.58,400.0,295.58,0.4249
SALE043339,2024-03-02,CUST08791,PROD011,South America,2,129.0,0.05,321.47,229.1,92.37,0.2873
SALE043340,2025-08-01,CUST00479,PROD002,North America,2,149.0,0.0,331.39,233.34,98.05,0.2959
SALE043341,2024-05-27,CUST05289,PROD007,Asia,5,59.0,0.0,365.7,237.56,128.14,0.3504
SALE043342,2024-03-16,CUST06439,PROD006,South America,1,599.0,0.05,515.65,290.6,225.05,0.4364
SALE043343,2024-11-07,CUST05117,PROD008,North America,1,179.0,0.05,144.45,83.61,60.84,0.4212
SALE043344,2025-11-13,CUST09723,PROD001,Asia,2,49.0,0.0,95.46,68.14,27.32,0.2862
SALE043345,2024-08-22,CUST00211,PROD014,North America,1,249.0,0.0,314.36,218.73,95.63,0.3042
SALE043346,2025-02-16,CUST00589,PROD011,Europe,2,129.0,0.0,267.55,197.41,70.14,0.2622
