customer_id,customer_name,country,region,customer_segment,signup_date,acquisition_channel
CUST06947,Customer 06947,Mexico,North America,Enterprise,2025-10-29,Paid Search
CUST06948,Customer 06948,United States,North America,SMB,2024-04-14,Organic
CUST06949,Customer 06949,United States,North America,SMB,2025-04-15,Organic
CUST06950,Customer 06950,Argentina,South America,Mid-Market,2024-08-24,Paid Search
CUST06951,Customer 06951,United States,North America,SMB,2025-06-06,Organic
CUST06952,Customer 06952,New Zealand,Oceania,SMB,2024-12-20,Partner
CUST06953,Customer 06953,Germany,Europe,Enterprise,2025-11-28,Paid Search
CUST06954,Customer 06954,Canada,North America,SMB,2025-11-21,Paid Search
CUST06955,Customer 06955,Canada,North America,SMB,2024-02-11,Paid Search
CUST06956,Customer 06956,South Korea,Asia,SMB,2024-03-20,Referral
CUST06957,Customer 06957,Singapore,Asia,Mid-Market,2024-01-17,Organic
CUST06958,Customer 06958,Mexico,North America,Mid-Market,2025-08-03,Referral
CUST06959,Customer 06959,India,Asia,SMB,2024-06-16,Organic
CUST06960,Customer 06960,New Zealand,Oceania,Mid-Market,2025-06-12,Paid Search
CUST06961,Customer 06961,Japan,Asia,SMB,2024-08-30,Paid Search
CUST06962,Customer 06962,France,Europe,Enterprise,2024-08-12,Referral
CUST06963,Customer 06963,Canada,North America,SMB,2025-03-17,Referral
CUST06964,Customer 06964,India,Asia,SMB,2025-07-19,Partner
CUST06965,Customer 06965,Spain,Europe,Mid-Market,2025-02-18,Paid Search
CUST06966,Customer 06966,United States,North America,SMB,2025-02-24,Organic
CUST06967,Customer 06967,Mexico,North America,Mid-Market,2025-06-22,Referral
CUST06968,Customer 06968,Germany,Europe,SMB,2024-05-05,Paid Search
CUST06969,Customer 06969,Mexico,North America,SMB,2025-03-08,Referral
CUST06970,Customer 06970,Canada,North America,SMB,2024-07-27,Paid Search
CUST06971,Customer 06971,Canada,North America,SMB,2024-04-23,Paid Search
CUST06972,Customer 06972,Thailand,Asia,SMB,2024-08-28,Referral
CUST06973,Customer 06973,Germany,Europe,SMB,2024-05-20,Paid Search
CUST06974,Customer 06974,Australia,Oceania,SMB,2024-08-24,Partner
CUST06975,Customer 06975,Mexico,North America,Mid-Market,2024-01-18,Referral
CUST06976,Customer 06976,Germany,Europe,Mid-Market,2025-06-29,Paid Search
CUST06977,Customer 06977,Brazil,South America,SMB,2024-09-11,Organic
CUST06978,Customer 06978,United Kingdom,Europe,SMB,2025-04-27,Organic
CUST06979,Customer 06979,United States,North America,SMB,2025-07-01,Organic
CUST06980,Customer 06980,Mexico,North America,SMB,2025-08-22,Organic
CUST06981,Customer 06981,New Zealand,Oceania,SMB,2024-02-26,Organic
CUST06982,Customer 06982,Australia,Oceania,SMB,2025-01-08,Referral
CUST06983,Customer 06983,India,Asia,Enterprise,2024-10-31,Paid Search
CUST06984,Customer 06984,Mexico,North America,Mid-Market,2024-09-13,Organic
CUST06985,Customer 06985,Singapore,Asia,SMB,2025-08-12,Paid Search
CUST06986,Customer 06986,Mexico,North America,SMB,2024-02-19,Partner
CUST06987,Customer 06987,Mexico,North America,SMB,2024-08-14,Paid Search
CUST06988,Customer 06988,United Kingdom,Europe,SMB,2025-08-03,Social
CUST06989,Customer 06989,France,Europe,SMB,2024-10-15,Partner
CUST06990,Customer 06990,Italy,Europe,SMB,2024-02-24,Partner
CUST06991,Customer 06991,Italy,Europe,SMB,2024-05-06,Referral
CUST06992,Customer 06992,Singapore,Asia,SMB,2024-08-08,Partner
CUST06993,Customer 06993,Australia,Oceania,Mid-Market,2024-06-30,Paid Search
CUST06994,Customer 06994,United States,North America,SMB,2025-05-03,Referral
CUST06995,Customer 06995,Canada,North America,Enterprise,2024-05-05,Organic
CUST06996,Customer 06996,Argentina,South America,SMB,2025-07-12,Organic
CUST06997,Customer 06997,Canada,North America,SMB,2024-08-15,Social
CUST06998,Customer 06998,India,Asia,SMB,2024-02-20,Paid Search
CUST06999,Customer 06999,Chile,South America,SMB,2024-01-09,Organic
CUST07000,Customer 07000,Mexico,North America,SMB,2025-03-20,Organic
CUST07001,Customer 07001,Mexico,North America,SMB,2025-06-21,Paid Search
CUST07002,Customer 07002,New Zealand,Oceania,SMB,2024-04-10,Partner
CUST07003,Customer 07003,Canada,North America,SMB,2024-08-13,Partner
CUST07004,Customer 07004,United States,North America,SMB,2025-07-07,Organic
CUST07005,Customer 07005,Argentina,South America,Mid-Market,2025-09-26,Organic
CUST07006,Customer 07006,Singapore,Asia,Mid-Market,2025-06-17,Organic
CUST07007,Customer 07007,Chile,South America,Mid-Market,2025-03-27,Referral
CUST07008,Customer 07008,France,Europe,Enterprise,2025-06-30,Paid Search
CUST07009,Customer 07009,Germany,Europe,SMB,2024-08-05,Referral
CUST07010,Customer 07010,United States,North America,Enterprise,2024-02-16,Referral
CUST07011,Customer 07011,Germany,Europe,SMB,2025-02-16,Organic
CUST07012,Customer 07012,New Zealand,Oceania,SMB,2025-02-12,Organic
CUST07013,Customer 07013,Germany,Europe,Mid-Market,2025-08-10,Paid Search
CUST07014,Customer 07014,United States,North America,SMB,2024-06-25,Referral
CUST07015,Customer 07015,France,Europe,SMB,2025-10-11,Referral
CUST07016,Customer 07016,New Zealand,Oceania,SMB,2024-12-28,Social
CUST07017,Customer 07017,Singapore,Asia,SMB,2024-11-19,Organic
CUST07018,Customer 07018,France,Europe,SMB,2025-12-24,Social
CUST07019,Customer 07019,France,Europe,Mid-Market,2025-02-01,Organic
CUST07020,Customer 07020,Mexico,North America,SMB,2024-03-07,Paid Search
CUST07021,Customer 07021,Australia,Oceania,SMB,2024-07-04,Organic
CUST07022,Customer 07022,Australia,Oceania,SMB,2025-03-10,Organic
CUST07023,Customer 07023,South Korea,Asia,Enterprise,2024-06-17,Organic
CUST07024,Customer 07024,Japan,Asia,Enterprise,2024-04-30,Organic
CUST07025,Customer 07025,France,Europe,Mid-Market,2024-08-04,Referral
CUST07026,Customer 07026,Mexico,North America,SMB,2025-01-07,Partner
CUST07027,Customer 07027,United States,North America,SMB,2024-03-08,Referral
CUST07028,Customer 07028,Singapore,Asia,SMB,2025-01-15,Partner
CUST07029,Customer 07029,Canada,North America,Mid-Market,2025-06-15,Referral
CUST07030,Customer 07030,Brazil,South America,SMB,2024-11-29,Social
CUST07031,Customer 07031,Germany,Europe,Mid-Market,2025-05-22,Organic
CUST07032,Customer 07032,Spain,Europe,SMB,2025-04-12,Social
CUST07033,Customer 07033,France,Europe,Enterprise,2024-12-28,Paid Search
CUST07034,Customer 07034,France,Europe,SMB,2025-12-13,Paid Search
CUST07035,Customer 07035,United Kingdom,Europe,SMB,2025-03-23,Referral
CUST07036,Customer 07036,United States,North America,SMB,2025-08-11,Organic
CUST07037,Customer 07037,Germany,Europe,Mid-Market,2025-04-13,Organic
CUST07038,Customer 07038,Canada,North America,Enterprise,2025-12-01,Paid Search
CUST07039,Customer 07039,Chile,South America,SMB,2024-11-11,Partner
CUST07040,Customer 07040,New Zealand,Oceania,Enterprise,2024-05-18,Partner
CUST07041,Customer 07041,Canada,North America,SMB,2024-05-12,Organic
CUST07042,Customer 07042,Italy,Europe,SMB,2025-12-27,Organic
CUST07043,Customer 07043,Spain,Europe,SMB,2025-08-06,Referral
CUST07044,Customer 07044,Spain,Europe,SMB,2024-08-11,Paid Search
CUST07045,Customer 07045,Australia,Oceania,Mid-Market,2024-11-23,Organic
CUST07046,Customer 07046,New Zealand,Oceania,SMB,2024-01-25,Paid Search
CUST07047,Customer 07047,Singapore,Asia,SMB,2025-11-27,Referral
CUST07048,Customer 07048,Japan,Asia,SMB,2024-11-14,Organic
CUST07049,Customer 07049,Mexico,North America,Mid-Market,2024-10-08,Organic
CUST07050,Customer 07050,Japan,Asia,Enterprise,2024-06-28,Organic
CUST07051,Customer 07051,New Zealand,Oceania,Mid-Market,2024-03-01,Paid Search
CUST07052,Customer 07052,Germany,Europe,SMB,2025-07-11,Organic
CUST07053,Customer 07053,South Korea,Asia,SMB,2024-06-11,Referral
CUST07054,Customer 07054,South Korea,Asia,SMB,2024-03-04,Partner
CUST07055,Customer 07055,United Kingdom,Europe,Enterprise,2025-12-16,Organic
CUST07056,Customer 07056,India,Asia,SMB,2025-02-04,Organic
CUST07057,Customer 07057,Brazil,South America,Enterprise,2024-02-26,Organic
CUST07058,Customer 07058,Italy,Europe,Mid-Market,2024-07-30,Social
CUST07059,Customer 07059,Mexico,North America,Mid-Market,2025-02-08,Paid Search
CUST07060,Customer 07060,Singapore,Asia,Mid-Market,2024-05-31,Partner
CUST07061,Customer 07061,Germany,Europe,SMB,2025-12-24,Partner
CUST07062,Customer 07062,Italy,Europe,SMB,2025-10-02,Social
CUST07063,Customer 07063,Singapore,Asia,SMB,2025-10-09,Partner
CUST07064,Customer 07064,Germany,Europe,SMB,2025-01-11,Organic
CUST07065,Customer 07065,Japan,Asia,Mid-Market,2025-12-23,Referral
CUST07066,Customer 07066,Brazil,South America,SMB,2024-08-25,Social
CUST07067,Customer 07067,Mexico,North America,Enterprise,2025-02-09,Referral
CUST07068,Customer 07068,New Zealand,Oceania,Enterprise,2025-06-29,Partner
CUST07069,Customer 07069,India,Asia,SMB,2025-01-04,Social
CUST07070,Customer 07070,Canada,North America,SMB,2025-09-15,Referral
CUST07071,Customer 07071,United States,North America,SMB,2024-03-16,Referral
CUST07072,Customer 07072,United Kingdom,Europe,SMB,2024-11-19,Referral
CUST07073,Customer 07073,India,Asia,Mid-Market,2025-08-29,Paid Search
CUST07074,Customer 07074,Mexico,North America,Mid-Market,2024-05-13,Organic
CUST07075,Customer 07075,United States,North America,Mid-Market,2024-10-08,Referral
CUST07076,Customer 07076,Thailand,Asia,SMB,2025-12-27,Social
CUST07077,Customer 07077,France,Europe,Mid-Market,2025-03-24,Social
CUST07078,Customer 07078,Australia,Oceania,Mid-Market,2024-09-19,Organic
CUST07079,Customer 07079,Spain,Europe,Enterprise,2024-09-22,Partner
CUST07080,Customer 07080,New Zealand,Oceania,Mid-Market,2024-05-30,Organic
CUST07081,Customer 07081,Brazil,South America,Mid-Market,2025-06-21,Referral
CUST07082,Customer 07082,Brazil,South America,SMB,2024-03-16,Social
CUST07083,Customer 07083,Mexico,North America,Mid-Market,2024-06-01,Social
CUST07084,Customer 07084,Spain,Europe,SMB,2024-03-31,Referral
CUST07085,Customer 07085,Canada,North America,SMB,2025-07-05,Referral
CUST07086,Customer 07086,United States,North America,SMB,2025-11-20,Paid Search
CUST07087,Customer 07087,United States,North America,SMB,2024-03-04,Referral
CUST07088,Customer 07088,Japan,Asia,SMB,2025-11-23,Organic
CUST07089,Customer 07089,Italy,Europe,SMB,2025-10-31,Organic
CUST07090,Customer 07090,India,Asia,Mid-Market,2025-01-06,Partner
CUST07091,Customer 07091,South Korea,Asia,Mid-Market,2024-01-28,Organic
CUST07092,Customer 07092,Mexico,North America,Enterprise,2025-05-20,Referral
CUST07093,Customer 07093,Brazil,South America,Mid-Market,2025-01-18,Paid Search
CUST07094,Customer 07094,Mexico,North America,SMB,2025-08-31,Organic
CUST07095,Customer 07095,Mexico,North America,Mid-Market,2024-08-03,Organic
CUST07096,Customer 07096,Japan,Asia,Mid-Market,2025-02-11,Organic
CUST07097,Customer 07097,India,Asia,SMB,2025-10-13,Organic
CUST07098,Customer 07098,Japan,Asia,Enterprise,2025-05-02,Referral
CUST07099,Customer 07099,France,Europe,Enterprise,2025-04-17,Referral
CUST07100,Customer 07100,France,Europe,SMB,2025-12-07,Paid Search
CUST07101,Customer 07101,Thailand,Asia,Mid-Market,2024-12-23,Partner
CUST07102,Customer 07102,India,Asia,SMB,2024-05-06,Partner
CUST07103,Customer 07103,United States,North America,Enterprise,2025-12-14,Referral
CUST07104,Customer 07104,Italy,Europe,Mid-Market,2024-04-11,Referral
CUST07105,Customer 07105,India,Asia,SMB,2025-02-06,Referral
CUST07106,Customer 07106,Germany,Europe,Mid-Market,2025-07-04,Organic
CUST07107,Customer 07107,United States,North America,SMB,2025-07-29,Organic
CUST07108,Customer 07108,Mexico,North America,SMB,2025-05-29,Organic
CUST07109,Customer 07109,Thailand,Asia,Mid-Market,2024-11-06,Referral
CUST07110,Customer 07110,Spain,Europe,Mid-Market,2024-05-15,Paid Search
CUST07111,Customer 07111,New Zealand,Oceania,SMB,2024-01-28,Social
CUST07112,Customer 07112,United States,North America,Mid-Market,2024-08-09,Organic
CUST07113,Customer 07113,Canada,North America,SMB,2025-12-11,Paid Search
CUST07114,Customer 07114,Canada,North America,SMB,2025-05-15,Organic
CUST07115,Customer 07115,Brazil,South America,Mid-Market,2024-10-24,Partner
CUST07116,Customer 07116,Chile,South America,SMB,2024-12-27,Paid Search
CUST07117,Customer 07117,South Korea,Asia,SMB,2024-09-01,Referral
CUST07118,Customer 07118,Mexico,North America,Enterprise,2025-10-15,Referral
CUST07119,Customer 07119,France,Europe,Mid-Market,2024-11-27,Organic
CUST07120,Customer 07120,Mexico,North America,Mid-Market,2025-09-03,Partner
CUST07121,Customer 07121,India,Asia,Mid-Market,2024-02-07,Partner
CUST07122,Customer 07122,Germany,Europe,Enterprise,2024-12-22,Referral
CUST07123,Customer 07123,New Zealand,Oceania,Enterprise,2025-03-16,Organic
CUST07124,Customer 07124,Brazil,South America,SMB,2025-05-02,Referral
CUST07125,Customer 07125,Japan,Asia,SMB,2024-01-18,Referral
CUST07126,Customer 07126,New Zealand,Oceania,SMB,2025-04-15,Social
CUST07127,Customer 07127,Singapore,Asia,SMB,2025-09-05,Organic
CUST07128,Customer 07128,Japan,Asia,SMB,2024-03-08,Social
CUST07129,Customer 07129,Brazil,South America,Mid-Market,2024-08-29,Partner
CUST07130,Customer 07130,South Korea,Asia,Mid-Market,2024-11-07,Organic
CUST07131,Customer 07131,Thailand,Asia,Enterprise,2024-07-04,Referral
CUST07132,Customer 07132,Mexico,North America,SMB,2024-11-17,Organic
CUST07133,Customer 07133,France,Europe,SMB,2025-10-14,Organic
CUST07134,Customer 07134,Singapore,Asia,SMB,2025-10-17,Referral
CUST07135,Customer 07135,India,Asia,SMB,2025-03-15,Organic
CUST07136,Customer 07136,United States,North America,SMB,2025-10-09,Organic
CUST07137,Customer 07137,France,Europe,Enterprise,2025-08-18,Referral
CUST07138,Customer 07138,France,Europe,SMB,2024-02-12,Social
CUST07139,Customer 07139,Mexico,North America,Mid-Market,2024-10-09,Organic
CUST07140,Customer 07140,Spain,Europe,SMB,2025-09-09,Organic
CUST07141,Customer 07141,India,Asia,SMB,2024-11-19,Organic
CUST07142,Customer 07142,United States,North America,Enterprise,2025-03-23,Organic
CUST07143,Customer 07143,United States,North America,Enterprise,2024-10-28,Social
CUST07144,Customer 07144,Germany,Europe,SMB,2024-01-12,Paid Search
CUST07145,Customer 07145,Argentina,South America,Enterprise,2025-02-17,Referral
CUST07146,Customer 07146,Mexico,North America,SMB,2024-10-05,Paid Search
CUST07147,Customer 07147,India,Asia,Mid-Market,2025-07-19,Social
CUST07148,Customer 07148,Mexico,North America,SMB,2025-10-11,Paid Search
CUST07149,Customer 07149,Canada,North America,SMB,2024-03-17,Social
CUST07150,Customer 07150,Canada,North America,Mid-Market,2024-09-18,Referral
CUST07151,Customer 07151,Mexico,North America,Mid-Market,2024-10-14,Social
CUST07152,Customer 07152,Mexico,North America,Mid-Market,2025-05-09,Paid Search
CUST07153,Customer 07153,New Zealand,Oceania,SMB,2024-10-16,Partner
CUST07154,Customer 07154,Canada,North America,Enterprise,2025-02-17,Paid Search
CUST07155,Customer 07155,Brazil,South America,SMB,2025-10-25,Referral
CUST07156,Customer 07156,Mexico,North America,SMB,2025-03-07,Referral
CUST07157,Customer 07157,Chile,South America,SMB,2024-03-12,Paid Search
CUST07158,Customer 07158,New Zealand,Oceania,SMB,2024-12-17,Paid Search
CUST07159,Customer 07159,United Kingdom,Europe,SMB,2025-10-10,Organic
CUST07160,Customer 07160,France,Europe,Mid-Market,2024-12-18,Social
CUST07161,Customer 07161,United States,North America,SMB,2025-12-19,Paid Search
CUST07162,Customer 07162,Japan,Asia,Mid-Market,2025-10-21,Organic
CUST07163,Customer 07163,Canada,North America,SMB,2024-07-11,Referral
CUST07164,Customer 07164,United States,North America,Mid-Market,2024-10-29,Referral
CUST07165,Customer 07165,New Zealand,Oceania,SMB,2024-05-15,Organic
CUST07166,Customer 07166,South Korea,Asia,SMB,2024-05-19,Paid Search
CUST07167,Customer 07167,United States,North America,Mid-Market,2024-09-25,Referral
CUST07168,Customer 07168,Italy,Europe,Enterprise,2024-11-02,Partner
CUST07169,Customer 07169,Mexico,North America,Enterprise,2024-09-13,Paid Search
CUST07170,Customer 07170,United Kingdom,Europe,SMB,2025-06-19,Organic
CUST07171,Customer 07171,Mexico,North America,Enterprise,2024-04-21,Referral
CUST07172,Customer 07172,Mexico,North America,Mid-Market,2024-12-13,Organic
CUST07173,Customer 07173,Canada,North America,Enterprise,2025-10-11,Partner
CUST07174,Customer 07174,Canada,North America,SMB,2025-06-19,Partner
CUST07175,Customer 07175,Japan,Asia,SMB,2024-05-29,Partner
CUST07176,Customer 07176,Italy,Europe,SMB,2024-06-24,Paid Search
CUST07177,Customer 07177,Spain,Europe,Mid-Market,2025-11-07,Organic
CUST07178,Customer 07178,New Zealand,Oceania,SMB,2025-03-01,Referral
CUST07179,Customer 07179,Australia,Oceania,SMB,2025-10-05,Organic
CUST07180,Customer 07180,Singapore,Asia,Mid-Market,2025-09-23,Organic
CUST07181,Customer 07181,South Korea,Asia,Enterprise,2024-11-18,Paid Search
CUST07182,Customer 07182,India,Asia,Mid-Market,2025-01-21,Paid Search
CUST07183,Customer 07183,Canada,North America,Mid-Market,2024-09-26,Paid Search
CUST07184,Customer 07184,South Korea,Asia,SMB,2025-04-10,Organic
CUST07185,Customer 07185,United Kingdom,Europe,Enterprise,2025-04-19,Organic
CUST07186,Customer 07186,South Korea,Asia,SMB,2025-05-11,Referral
CUST07187,Customer 07187,Thailand,Asia,SMB,2025-09-21,Paid Search
CUST07188,Customer 07188,India,Asia,SMB,2025-06-24,Referral
CUST07189,Customer 07189,United Kingdom,Europe,SMB,2024-03-15,Referral
CUST07190,Customer 07190,Mexico,North America,Mid-Market,2024-09-13,Referral
CUST07191,Customer 07191,Mexico,North America,Mid-Market,2025-02-20,Social
CUST07192,Customer 07192,Singapore,Asia,SMB,2025-04-03,Social
CUST07193,Customer 07193,Mexico,North America,SMB,2025-09-23,Organic
CUST07194,Customer 07194,Japan,Asia,SMB,2024-10-31,Paid Search
CUST07195,Customer 07195,Canada,North America,SMB,2025-08-23,Partner
CUST07196,Customer 07196,New Zealand,Oceania,Enterprise,2024-10-12,Partner
CUST07197,Customer 07197,United Kingdom,Europe,Mid-Market,2024-04-16,Organic
CUST07198,Customer 07198,Argentina,South America,SMB,2024-12-13,Social
CUST07199,Customer 07199,Canada,North America,SMB,2024-04-19,Partner
CUST07200,Customer 07200,Canada,North America,Mid-Market,2024-10-25,Partner
CUST07201,Customer 07201,Thailand,Asia,Mid-Market,2024-06-26,Organic
CUST07202,Customer 07202,South Korea,Asia,Enterprise,2024-01-19,Paid Search
CUST07203,Customer 07203,Germany,Europe,SMB,2025-04-30,Paid Search
CUST07204,Customer 07204,Australia,Oceania,SMB,2025-06-26,Paid Search
CUST07205,Customer 07205,Mexico,North America,SMB,2024-04-06,Organic
CUST07206,Customer 07206,Singapore,Asia,Mid-Market,2025-03-03,Organic
CUST07207,Customer 07207,United States,North America,SMB,2025-01-02,Partner
CUST07208,Customer 07208,France,Europe,Mid-Market,2024-04-10,Paid Search
CUST07209,Customer 07209,Germany,Europe,SMB,2025-03-20,Referral
CUST07210,Customer 07210,United States,North America,Mid-Market,2024-07-10,Organic
CUST07211,Customer 07211,Mexico,North America,SMB,2025-08-23,Social
CUST07212,Customer 07212,Canada,North America,Mid-Market,2025-03-22,Social
CUST07213,Customer 07213,Canada,North America,SMB,2024-03-22,Referral
CUST07214,Customer 07214,United States,North America,Mid-Market,2025-01-13,Paid Search
CUST07215,Customer 07215,Chile,South America,SMB,2024-03-26,Organic
CUST07216,Customer 07216,Spain,Europe,Mid-Market,2025-06-12,Referral
CUST07217,Customer 07217,Mexico,North America,Mid-Market,2024-08-05,Partner
CUST07218,Customer 07218,Canada,North America,SMB,2024-12-23,Social
CUST07219,Customer 07219,South Korea,Asia,SMB,2025-05-23,Organic
CUST07220,Customer 07220,France,Europe,SMB,2025-09-09,Paid Search
CUST07221,Customer 07221,Spain,Europe,SMB,2025-01-09,Paid Search
CUST07222,Customer 07222,Spain,Europe,Mid-Market,2024-02-26,Paid Search
CUST07223,Customer 07223,United States,North America,SMB,2024-07-08,Referral
CUST07224,Customer 07224,United Kingdom,Europe,SMB,2025-03-24,Paid Search
CUST07225,Customer 07225,United States,North America,SMB,2024-01-31,Partner
CUST07226,Customer 07226,Italy,Europe,SMB,2024-09-28,Organic
CUST07227,Customer 07227,France,Europe,SMB,2024-08-24,Paid Search
CUST07228,Customer 07228,South Korea,Asia,Mid-Market,2024-08-12,Paid Search
CUST07229,Customer 07229,Spain,Europe,SMB,2025-11-28,Partner
CUST07230,Customer 07230,New Zealand,Oceania,Enterprise,2025-11-20,Partner
CUST07231,Customer 07231,India,Asia,Mid-Market,2025-10-17,Partner
CUST07232,Customer 07232,Germany,Europe,SMB,2025-09-23,Paid Search
CUST07233,Customer 07233,Spain,Europe,Enterprise,2025-10-15,Organic
CUST07234,Customer 07234,India,Asia,Mid-Market,2024-05-14,Referral
CUST07235,Customer 07235,Canada,North America,Mid-Market,2024-10-14,Social
CUST07236,Customer 07236,Mexico,North America,SMB,2024-02-11,Organic
CUST07237,Customer 07237,Singapore,Asia,Mid-Market,2025-08-05,Organic
CUST07238,Customer 07238,United States,North America,SMB,2025-09-25,Organic
CUST07239,Customer 07239,Thailand,Asia,SMB,2024-01-22,Referral
CUST07240,Customer 07240,Chile,South America,SMB,2024-05-03,Paid Search
CUST07241,Customer 07241,United States,North America,SMB,2024-05-03,Organic
CUST07242,Customer 07242,South Korea,Asia,Mid-Market,2025-11-09,Organic
CUST07243,Customer 07243,Canada,North America,SMB,2025-07-31,Referral
CUST07244,Customer 07244,Argentina,South America,SMB,2024-07-21,Paid Search
CUST07245,Customer 07245,Thailand,Asia,Mid-Market,2024-02-03,Organic
CUST07246,Customer 07246,New Zealand,Oceania,SMB,2024-10-27,Referral
CUST07247,Customer 07247,Brazil,South America,SMB,2025-03-03,Organic
CUST07248,Customer 07248,Spain,Europe,SMB,2024-02-02,Organic
CUST07249,Customer 07249,Mexico,North America,Enterprise,2024-12-08,Organic
CUST07250,Customer 07250,United States,North America,Mid-Market,2025-01-27,Organic
CUST07251,Customer 07251,United States,North America,Mid-Market,2025-12-18,Organic
CUST07252,Customer 07252,Canada,North America,Mid-Market,2024-05-17,Organic
CUST07253,Customer 07253,Chile,South America,Mid-Market,2024-05-14,Organic
CUST07254,Customer 07254,Mexico,North America,Mid-Market,2024-11-11,Referral
CUST07255,Customer 07255,Canada,North America,Mid-Market,2024-08-21,Partner
CUST07256,Customer 07256,France,Europe,Enterprise,2025-11-03,Organic
CUST07257,Customer 07257,India,Asia,Mid-Market,2025-07-29,Referral
CUST07258,Customer 07258,New Zealand,Oceania,SMB,2024-07-03,Organic
CUST07259,Customer 07259,Canada,North America,SMB,2024-09-01,Partner
CUST07260,Customer 07260,United Kingdom,Europe,SMB,2025-04-09,Organic
CUST07261,Customer 07261,Chile,South America,SMB,2025-09-29,Organic
CUST07262,Customer 07262,Brazil,South America,Enterprise,2024-05-27,Paid Search
CUST07263,Customer 07263,United States,North America,Mid-Market,2024-08-04,Organic
CUST07264,Customer 07264,Spain,Europe,Mid-Market,2025-03-21,Organic
CUST07265,Customer 07265,United States,North America,Mid-Market,2025-09-20,Paid Search
CUST07266,Customer 07266,Spain,Europe,Enterprise,2024-07-30,Referral
CUST07267,Customer 07267,Thailand,Asia,Mid-Market,2024-12-07,Organic
CUST07268,Customer 07268,United States,North America,SMB,2025-05-13,Organic
CUST07269,Customer 07269,Australia,Oceania,SMB,2024-11-06,Partner
CUST07270,Customer 07270,South Korea,Asia,SMB,2025-07-17,Organic
CUST07271,Customer 07271,Argentina,South America,SMB,2025-01-11,Organic
CUST07272,Customer 07272,Australia,Oceania,SMB,2025-10-05,Paid Search
CUST07273,Customer 07273,Germany,Europe,SMB,2025-03-20,Organic
CUST07274,Customer 07274,Germany,Europe,SMB,2025-11-02,Partner
CUST07275,Customer 07275,United States,North America,SMB,2025-09-20,Organic
CUST07276,Customer 07276,United States,North America,Enterprise,2024-06-25,Organic
CUST07277,Customer 07277,Japan,Asia,SMB,2025-10-17,Partner
CUST07278,Customer 07278,Mexico,North America,Mid-Market,2024-04-04,Partner
CUST07279,Customer 07279,Canada,North America,SMB,2024-07-25,Referral
CUST07280,Customer 07280,United States,North America,Enterprise,2024-02-05,Organic
CUST07281,Customer 07281,United States,North America,Mid-Market,2024-03-17,Paid Search
CUST07282,Customer 07282,Germany,Europe,Enterprise,2025-06-10,Social
CUST07283,Customer 07283,France,Europe,SMB,2024-03-22,Paid Search
CUST07284,Customer 07284,Italy,Europe,Mid-Market,2024-05-16,Social
CUST07285,Customer 07285,Australia,Oceania,SMB,2024-10-25,Referral
CUST07286,Customer 07286,Australia,Oceania,SMB,2025-08-07,Partner
CUST07287,Customer 07287,Canada,North America,Mid-Market,2025-08-15,Organic
CUST07288,Customer 07288,Germany,Europe,SMB,2025-12-06,Social
CUST07289,Customer 07289,United States,North America,SMB,2024-02-10,Partner
CUST07290,Customer 07290,France,Europe,Enterprise,2024-04-18,Partner
CUST07291,Customer 07291,India,Asia,SMB,2024-10-18,Social
CUST07292,Customer 07292,South Korea,Asia,Mid-Market,2024-07-26,Partner
CUST07293,Customer 07293,Chile,South America,SMB,2024-03-12,Referral
CUST07294,Customer 07294,Italy,Europe,SMB,2025-01-18,Referral
CUST07295,Customer 07295,Mexico,North America,SMB,2024-12-08,Partner
CUST07296,Customer 07296,New Zealand,Oceania,SMB,2024-11-10,Referral
CUST07297,Customer 07297,Mexico,North America,Mid-Market,2024-01-17,Referral
CUST07298,Customer 07298,Germany,Europe,Enterprise,2024-11-07,Referral
CUST07299,Customer 07299,New Zealand,Oceania,SMB,2024-11-30,Partner
CUST07300,Customer 07300,Canada,North America,SMB,2024-06-07,Organic
CUST07301,Customer 07301,Singapore,Asia,Mid-Market,2025-08-04,Referral
CUST07302,Customer 07302,Mexico,North America,SMB,2025-10-12,Referral
CUST07303,Customer 07303,Argentina,South America,SMB,2025-11-10,Partner
CUST07304,Customer 07304,Japan,Asia,SMB,2025-05-13,Organic
CUST07305,Customer 07305,United States,North America,Mid-Market,2025-05-09,Paid Search
CUST07306,Customer 07306,India,Asia,SMB,2024-04-22,Organic
CUST07307,Customer 07307,Germany,Europe,SMB,2024-10-15,Referral
CUST07308,Customer 07308,Canada,North America,Enterprise,2024-01-04,Partner
CUST07309,Customer 07309,Italy,Europe,Enterprise,2025-02-12,Referral
CUST07310,Customer 07310,Japan,Asia,Mid-Market,2025-07-11,Referral
CUST07311,Customer 07311,Singapore,Asia,Mid-Market,2025-05-04,Paid Search
CUST07312,Customer 07312,India,Asia,Enterprise,2024-01-12,Referral
CUST07313,Customer 07313,Singapore,Asia,Mid-Market,2025-02-10,Partner
CUST07314,Customer 07314,Mexico,North America,Mid-Market,2025-10-05,Referral
CUST07315,Customer 07315,Japan,Asia,SMB,2024-03-15,Organic
CUST07316,Customer 07316,United Kingdom,Europe,SMB,2025-01-22,Paid Search
CUST07317,Customer 07317,Chile,South America,Mid-Market,2024-07-01,Referral
CUST07318,Customer 07318,New Zealand,Oceania,Mid-Market,2025-11-10,Paid Search
CUST07319,Customer 07319,Japan,Asia,SMB,2025-02-06,Referral
CUST07320,Customer 07320,India,Asia,Mid-Market,2025-07-18,Social
