customer_id,purchase_count,last_purchase_date,churn_status
CUST07631,5,2025-11-28,Active
CUST07632,5,2025-08-20,Churned
CUST07633,6,2025-10-07,Active
CUST07634,2,2025-10-13,Active
CUST07635,5,2025-09-19,Churned
CUST07636,6,2025-10-12,Active
CUST07637,2,2024-05-23,Churned
CUST07638,5,2025-10-07,Active
CUST07639,4,2025-05-23,Churned
CUST07640,5,2025-04-09,Churned
CUST07641,6,2025-12-03,Active
CUST07642,4,2025-10-20,Active
CUST07643,9,2025-09-18,Churned
CUST07644,7,2025-08-18,Churned
CUST07645,5,2025-12-19,Active
CUST07646,7,2025-11-26,Active
CUST07647,5,2025-11-04,Active
CUST07648,4,2025-01-19,Churned
CUST07649,8,2025-12-28,Active
CUST07650,14,2025-10-20,Active
CUST07651,7,2025-05-14,Churned
CUST07652,3,2024-09-29,Churned
CUST07653,3,2024-08-15,Churned
CUST07654,4,2025-04-23,Churned
CUST07655,7,2025-10-15,Active
CUST07656,8,2025-12-05,Active
CUST07657,5,2024-06-23,Churned
CUST07658,7,2025-12-20,Active
CUST07659,5,2025-12-04,Active
CUST07660,3,2024-11-28,Churned
CUST07661,5,2025-09-29,Churned
CUST07662,4,2025-11-11,Active
CUST07663,9,2025-12-22,Active
CUST07664,12,2025-11-21,Active
CUST07665,5,2025-12-24,Active
CUST07666,2,2024-12-01,Churned
CUST07667,6,2025-07-15,Churned
CUST07668,4,2025-08-15,Churned
CUST07669,7,2025-11-27,Active
CUST07670,4,2025-12-16,Active
CUST07671,12,2025-11-04,Active
CUST07672,5,2025-10-29,Active
CUST07673,4,2025-04-19,Churned
CUST07674,6,2025-05-14,Churned
CUST07675,4,2025-09-30,Churned
CUST07676,5,2025-03-10,Churned
CUST07677,9,2025-11-09,Active
CUST07678,4,2025-09-06,Churned
CUST07679,2,2025-10-16,Active
CUST07680,7,2025-09-17,Churned
CUST07681,3,2025-04-30,Churned
CUST07682,11,2025-12-23,Active
CUST07683,3,2024-12-03,Churned
CUST07684,6,2025-10-09,Active
CUST07685,4,2025-12-07,Active
CUST07686,6,2025-10-31,Active
CUST07687,3,2025-06-24,Churned
CUST07688,5,2025-10-02,Churned
CUST07689,5,2025-08-16,Churned
CUST07690,3,2025-06-24,Churned
CUST07691,6,2025-08-09,Churned
CUST07692,11,2025-07-30,Churned
CUST07693,3,2025-05-12,Churned
CUST07694,1,2025-04-07,Churned
CUST07695,5,2025-11-04,Active
CUST07696,3,2025-01-12,Churned
CUST07697,4,2025-11-06,Active
CUST07698,8,2025-07-03,Churned
CUST07699,6,2025-11-28,Active
CUST07700,8,2025-11-22,Active
CUST07701,6,2025-04-24,Churned
CUST07702,7,2025-12-30,Active
CUST07703,7,2025-12-29,Active
CUST07704,5,2025-04-10,Churned
CUST07705,3,2025-03-02,Churned
CUST07706,6,2025-05-03,Churned
CUST07707,5,2025-08-01,Churned
CUST07708,2,2025-02-21,Churned
CUST07709,5,2025-09-09,Churned
CUST07710,3,2025-08-23,Churned
CUST07711,7,2025-09-27,Churned
CUST07712,8,2025-04-14,Churned
CUST07713,4,2025-12-29,Active
CUST07714,1,2025-04-16,Churned
CUST07715,5,2025-11-03,Active
CUST07716,6,2025-12-20,Active
CUST07717,7,2025-06-20,Churned
CUST07718,0,,Active
CUST07719,7,2025-09-24,Churned
CUST07720,6,2025-11-28,Active
CUST07721,5,2025-03-19,Churned
CUST07722,5,2025-08-19,Churned
CUST07723,5,2025-05-11,Churned
CUST07724,4,2025-11-10,Active
CUST07725,6,2025-10-04,Active
CUST07726,3,2025-08-24,Churned
CUST07727,6,2025-12-01,Active
CUST07728,6,2025-07-30,Churned
CUST07729,5,2025-09-08,Churned
CUST07730,8,2025-07-14,Churned
CUST07731,11,2025-12-14,Active
CUST07732,6,2025-10-02,Churned
CUST07733,8,2025-08-12,Churned
CUST07734,4,2025-07-17,Churned
CUST07735,8,2025-12-21,Active
CUST07736,5,2025-04-11,Churned
CUST07737,3,2025-12-02,Active
CUST07738,5,2025-10-04,Active
CUST07739,7,2025-10-14,Active
CUST07740,5,2025-06-17,Churned
CUST07741,4,2025-05-15,Churned
CUST07742,6,2025-11-28,Active
CUST07743,6,2025-05-14,Churned
CUST07744,3,2025-02-07,Churned
CUST07745,6,2025-10-04,Active
CUST07746,8,2025-03-26,Churned
CUST07747,2,2025-08-16,Churned
CUST07748,4,2025-10-14,Active
CUST07749,6,2025-12-21,Active
CUST07750,4,2025-09-28,Churned
CUST07751,2,2024-11-09,Churned
CUST07752,5,2025-12-08,Active
CUST07753,3,2025-07-02,Churned
CUST07754,4,2025-12-08,Active
CUST07755,5,2025-06-09,Churned
CUST07756,6,2025-12-29,Active
CUST07757,6,2025-09-14,Churned
CUST07758,5,2025-08-11,Churned
CUST07759,5,2025-11-18,Active
CUST07760,3,2025-09-12,Churned
CUST07761,3,2025-06-27,Churned
CUST07762,5,2025-07-06,Churned
CUST07763,7,2025-12-10,Active
CUST07764,0,,Active
CUST07765,3,2024-10-12,Churned
CUST07766,5,2025-06-17,Churned
CUST07767,6,2025-09-22,Churned
CUST07768,6,2025-12-07,Active
CUST07769,7,2025-08-07,Churned
CUST07770,4,2024-11-22,Churned
CUST07771,8,2025-05-27,Churned
CUST07772,6,2025-07-27,Churned
CUST07773,7,2025-07-31,Churned
CUST07774,6,2025-11-14,Active
CUST07775,5,2025-01-24,Churned
CUST07776,8,2025-10-09,Active
CUST07777,4,2025-10-13,Active
CUST07778,3,2025-09-23,Churned
CUST07779,7,2025-11-07,Active
CUST07780,4,2025-08-20,Churned
CUST07781,5,2025-12-06,Active
CUST07782,9,2025-10-20,Active
CUST07783,11,2025-10-13,Active
CUST07784,5,2025-04-14,Churned
CUST07785,4,2025-11-23,Active
CUST07786,4,2025-10-12,Active
CUST07787,4,2025-12-17,Active
CUST07788,7,2025-06-27,Churned
CUST07789,3,2025-08-10,Churned
CUST07790,8,2025-12-01,Active
CUST07791,5,2025-08-04,Churned
CUST07792,6,2025-11-02,Active
CUST07793,5,2025-08-05,Churned
CUST07794,3,2025-06-23,Churned
CUST07795,3,2025-05-24,Churned
CUST07796,5,2025-08-26,Churned
CUST07797,5,2025-12-14,Active
CUST07798,5,2024-11-08,Churned
CUST07799,3,2025-11-18,Active
CUST07800,2,2024-12-18,Churned
CUST07801,6,2025-11-09,Active
CUST07802,3,2025-12-19,Active
CUST07803,1,2024-01-26,Churned
CUST07804,1,2025-12-27,Active
CUST07805,1,2024-05-24,Churned
CUST07806,4,2025-06-09,Churned
CUST07807,2,2025-07-26,Churned
CUST07808,7,2025-08-08,Churned
CUST07809,5,2025-01-04,Churned
CUST07810,5,2025-11-11,Active
CUST07811,4,2024-12-22,Churned
CUST07812,5,2025-12-06,Active
CUST07813,9,2025-12-25,Active
CUST07814,4,2025-09-21,Churned
CUST07815,5,2025-12-20,Active
CUST07816,6,2025-03-11,Churned
CUST07817,9,2025-11-08,Active
CUST07818,7,2025-07-27,Churned
CUST07819,6,2025-09-19,Churned
CUST07820,4,2025-09-05,Churned
CUST07821,4,2025-09-08,Churned
CUST07822,10,2025-09-09,Churned
CUST07823,1,2025-03-21,Churned
CUST07824,6,2025-12-24,Active
CUST07825,5,2025-12-05,Active
CUST07826,5,2025-12-16,Active
CUST07827,1,2024-03-29,Churned
CUST07828,11,2025-12-21,Active
CUST07829,3,2025-10-25,Active
CUST07830,1,2024-02-14,Churned
CUST07831,4,2024-09-22,Churned
CUST07832,4,2025-05-07,Churned
CUST07833,6,2025-08-07,Churned
CUST07834,2,2024-11-26,Churned
CUST07835,2,2025-12-23,Active
CUST07836,5,2025-10-03,Active
CUST07837,9,2025-12-13,Active
CUST07838,6,2025-12-18,Active
CUST07839,5,2025-12-30,Active
CUST07840,4,2025-06-10,Churned
CUST07841,6,2025-08-30,Churned
CUST07842,6,2025-12-20,Active
CUST07843,1,2025-08-12,Churned
CUST07844,4,2024-11-23,Churned
CUST07845,6,2025-10-11,Active
CUST07846,5,2025-11-18,Active
CUST07847,5,2025-09-15,Churned
CUST07848,5,2025-09-06,Churned
CUST07849,5,2025-11-07,Active
CUST07850,5,2025-07-22,Churned
CUST07851,10,2025-12-19,Active
CUST07852,4,2025-05-01,Churned
CUST07853,6,2025-10-15,Active
CUST07854,5,2025-08-20,Churned
CUST07855,6,2025-08-22,Churned
CUST07856,7,2025-11-07,Active
CUST07857,5,2025-09-28,Churned
CUST07858,4,2025-08-15,Churned
CUST07859,2,2025-07-29,Churned
CUST07860,3,2025-05-16,Churned
CUST07861,3,2025-10-07,Active
CUST07862,2,2025-02-14,Churned
CUST07863,4,2025-11-15,Active
CUST07864,1,2024-04-08,Churned
CUST07865,5,2025-08-20,Churned
CUST07866,7,2025-10-25,Active
CUST07867,2,2025-05-24,Churned
CUST07868,4,2025-06-25,Churned
CUST07869,0,,Active
CUST07870,3,2025-07-30,Churned
CUST07871,6,2025-06-06,Churned
CUST07872,4,2025-10-04,Active
CUST07873,4,2025-06-11,Churned
CUST07874,3,2025-10-17,Active
CUST07875,3,2025-05-02,Churned
CUST07876,8,2025-10-12,Active
CUST07877,8,2025-11-22,Active
CUST07878,5,2025-11-28,Active
CUST07879,3,2025-10-04,Active
CUST07880,0,,Active
CUST07881,6,2025-11-11,Active
CUST07882,3,2025-05-27,Churned
CUST07883,5,2025-10-23,Active
CUST07884,5,2025-09-01,Churned
CUST07885,5,2025-12-19,Active
CUST07886,2,2025-10-18,Active
CUST07887,4,2025-08-05,Churned
CUST07888,5,2025-09-03,Churned
CUST07889,2,2024-02-15,Churned
CUST07890,6,2025-08-01,Churned
CUST07891,2,2025-12-30,Active
CUST07892,9,2025-09-08,Churned
CUST07893,6,2025-08-21,Churned
CUST07894,4,2025-11-11,Active
CUST07895,5,2025-10-02,Churned
CUST07896,4,2025-12-31,Active
CUST07897,5,2025-01-23,Churned
CUST07898,2,2025-12-05,Active
CUST07899,3,2025-05-20,Churned
CUST07900,4,2025-05-13,Churned
CUST07901,4,2025-10-11,Active
CUST07902,6,2025-09-14,Churned
CUST07903,4,2025-09-30,Churned
CUST07904,6,2025-12-26,Active
CUST07905,7,2025-12-04,Active
CUST07906,3,2025-10-19,Active
CUST07907,4,2025-12-12,Active
CUST07908,5,2025-10-14,Active
CUST07909,5,2025-11-22,Active
CUST07910,5,2025-12-05,Active
CUST07911,5,2024-12-08,Churned
CUST07912,4,2025-09-15,Churned
CUST07913,4,2025-11-30,Active
CUST07914,3,2025-04-29,Churned
CUST07915,2,2025-12-13,Active
CUST07916,6,2025-09-03,Churned
CUST07917,7,2025-11-26,Active
CUST07918,6,2025-12-16,Active
CUST07919,5,2025-11-19,Active
CUST07920,4,2025-11-28,Active
CUST07921,3,2025-08-21,Churned
CUST07922,5,2025-11-05,Active
CUST07923,3,2025-03-19,Churned
CUST07924,6,2025-08-07,Churned
CUST07925,4,2025-03-01,Churned
CUST07926,3,2025-11-30,Active
CUST07927,5,2025-07-20,Churned
CUST07928,5,2025-06-13,Churned
CUST07929,7,2025-10-13,Active
CUST07930,4,2025-06-02,Churned
CUST07931,3,2025-08-11,Churned
CUST07932,6,2025-11-22,Active
CUST07933,7,2025-12-11,Active
CUST07934,10,2025-12-14,Active
CUST07935,5,2025-09-19,Churned
CUST07936,6,2025-08-16,Churned
CUST07937,2,2024-08-13,Churned
CUST07938,8,2025-12-06,Active
CUST07939,5,2025-11-23,Active
CUST07940,6,2025-11-02,Active
CUST07941,8,2025-08-09,Churned
CUST07942,3,2025-09-21,Churned
CUST07943,8,2025-03-14,Churned
CUST07944,7,2025-10-02,Churned
CUST07945,2,2025-11-01,Active
CUST07946,5,2025-10-16,Active
CUST07947,1,2025-11-10,Active
CUST07948,5,2025-10-27,Active
CUST07949,4,2025-12-17,Active
CUST07950,8,2025-03-05,Churned
CUST07951,3,2025-08-15,Churned
CUST07952,3,2024-12-13,Churned
CUST07953,3,2025-11-12,Active
CUST07954,4,2025-05-20,Churned
CUST07955,6,2025-10-05,Active
CUST07956,6,2025-01-24,Churned
CUST07957,6,2025-09-18,Churned
CUST07958,4,2025-12-25,Active
CUST07959,0,,Active
CUST07960,5,2025-09-07,Churned
CUST07961,9,2025-11-30,Active
CUST07962,0,,Active
CUST07963,3,2025-03-04,Churned
CUST07964,5,2025-09-12,Churned
CUST07965,4,2024-10-11,Churned
CUST07966,6,2025-07-09,Churned
CUST07967,10,2025-11-02,Active
CUST07968,3,2024-12-15,Churned
CUST07969,7,2025-12-25,Active
CUST07970,5,2025-01-03,Churned
CUST07971,4,2025-04-27,Churned
CUST07972,5,2025-07-24,Churned
CUST07973,2,2025-01-20,Churned
CUST07974,7,2025-10-14,Active
CUST07975,4,2025-07-14,Churned
CUST07976,8,2025-10-16,Active
CUST07977,3,2025-09-28,Churned
CUST07978,6,2025-08-12,Churned
CUST07979,8,2025-11-22,Active
CUST07980,6,2025-06-30,Churned
CUST07981,5,2025-06-27,Churned
CUST07982,6,2025-07-25,Churned
CUST07983,4,2025-08-15,Churned
CUST07984,7,2025-10-10,Active
CUST07985,5,2025-12-05,Active
CUST07986,3,2025-02-23,Churned
CUST07987,5,2025-11-17,Active
CUST07988,2,2025-01-30,Churned
CUST07989,5,2025-05-07,Churned
CUST07990,5,2025-12-21,Active
CUST07991,3,2025-07-14,Churned
CUST07992,1,2024-09-02,Churned
CUST07993,1,2024-07-18,Churned
CUST07994,5,2025-09-12,Churned
CUST07995,3,2025-07-22,Churned
CUST07996,7,2025-12-20,Active
CUST07997,5,2024-10-20,Churned
CUST07998,8,2025-12-26,Active
CUST07999,5,2025-11-02,Active
CUST08000,8,2025-12-19,Active
CUST08001,7,2025-04-06,Churned
CUST08002,3,2024-12-22,Churned
CUST08003,3,2025-05-20,Churned
CUST08004,4,2025-12-17,Active
CUST08005,4,2025-10-20,Active
CUST08006,6,2025-10-25,Active
CUST08007,6,2025-09-27,Churned
CUST08008,5,2025-08-24,Churned
CUST08009,5,2025-09-10,Churned
CUST08010,4,2025-11-04,Active
CUST08011,2,2025-08-23,Churned
CUST08012,8,2025-11-05,Active
CUST08013,2,2025-06-21,Churned
CUST08014,6,2025-11-11,Active
CUST08015,5,2025-12-01,Active
CUST08016,7,2025-12-05,Active
CUST08017,7,2025-12-24,Active
CUST08018,6,2025-12-04,Active
CUST08019,4,2025-12-01,Active
CUST08020,8,2025-12-19,Active
CUST08021,8,2025-12-14,Active
CUST08022,9,2025-10-25,Active
CUST08023,9,2025-09-14,Churned
CUST08024,6,2025-11-09,Active
CUST08025,5,2025-12-16,Active
CUST08026,3,2024-12-03,Churned
CUST08027,5,2025-12-28,Active
CUST08028,4,2025-10-18,Active
CUST08029,5,2025-12-08,Active
CUST08030,6,2025-05-20,Churned
CUST08031,3,2025-09-09,Churned
CUST08032,6,2025-04-30,Churned
CUST08033,9,2025-06-03,Churned
CUST08034,5,2024-11-20,Churned
CUST08035,3,2024-11-10,Churned
CUST08036,9,2025-08-21,Churned
CUST08037,3,2025-11-12,Active
CUST08038,4,2025-10-24,Active
CUST08039,5,2025-10-18,Active
CUST08040,6,2025-10-23,Active
CUST08041,5,2025-08-13,Churned
CUST08042,4,2025-09-03,Churned
CUST08043,5,2024-11-09,Churned
CUST08044,5,2025-12-25,Active
CUST08045,4,2024-11-19,Churned
CUST08046,4,2025-07-23,Churned
CUST08047,6,2025-07-06,Churned
CUST08048,5,2025-07-07,Churned
CUST08049,8,2025-08-04,Churned
CUST08050,3,2025-09-26,Churned
CUST08051,6,2025-11-18,Active
CUST08052,4,2025-07-24,Churned
CUST08053,6,2025-01-05,Churned
CUST08054,4,2025-05-22,Churned
CUST08055,1,2025-10-15,Active
CUST08056,4,2025-08-30,Churned
CUST08057,5,2025-02-09,Churned
CUST08058,6,2025-11-24,Active
CUST08059,5,2025-12-08,Active
CUST08060,6,2025-11-22,Active
CUST08061,3,2025-10-31,Active
CUST08062,10,2025-12-28,Active
CUST08063,3,2025-07-07,Churned
CUST08064,1,2025-08-23,Churned
CUST08065,7,2025-09-08,Churned
CUST08066,3,2024-12-19,Churned
CUST08067,5,2025-08-13,Churned
CUST08068,6,2025-05-05,Churned
CUST08069,6,2025-12-02,Active
CUST08070,5,2025-10-29,Active
CUST08071,5,2025-12-03,Active
CUST08072,4,2025-12-09,Active
CUST08073,10,2025-09-06,Churned
CUST08074,3,2025-11-27,Active
CUST08075,2,2024-10-07,Churned
CUST08076,7,2025-10-10,Active
CUST08077,6,2025-11-10,Active
CUST08078,5,2025-04-12,Churned
CUST08079,5,2025-12-23,Active
CUST08080,5,2025-09-13,Churned
CUST08081,5,2025-03-25,Churned
CUST08082,4,2025-05-08,Churned
CUST08083,7,2025-07-10,Churned
CUST08084,9,2025-11-13,Active
CUST08085,6,2025-07-25,Churned
CUST08086,3,2025-09-13,Churned
CUST08087,7,2025-10-27,Active
CUST08088,3,2025-09-12,Churned
CUST08089,5,2025-11-19,Active
CUST08090,4,2025-10-01,Churned
CUST08091,5,2025-10-22,Active
CUST08092,8,2025-11-06,Active
CUST08093,5,2025-05-25,Churned
CUST08094,6,2025-08-24,Churned
CUST08095,4,2025-08-02,Churned
CUST08096,4,2025-07-26,Churned
CUST08097,13,2025-12-11,Active
CUST08098,10,2025-11-05,Active
CUST08099,9,2025-11-06,Active
CUST08100,6,2025-11-25,Active
CUST08101,4,2025-09-14,Churned
CUST08102,3,2025-12-14,Active
CUST08103,4,2025-02-02,Churned
CUST08104,3,2025-08-16,Churned
CUST08105,3,2025-04-25,Churned
CUST08106,4,2025-10-25,Active
CUST08107,5,2025-10-06,Active
CUST08108,7,2025-10-21,Active
CUST08109,8,2025-08-23,Churned
CUST08110,7,2025-04-08,Churned
CUST08111,2,2024-07-07,Churned
CUST08112,3,2025-02-10,Churned
CUST08113,2,2024-06-23,Churned
CUST08114,7,2025-03-19,Churned
CUST08115,6,2025-11-08,Active
CUST08116,3,2025-09-25,Churned
CUST08117,8,2025-11-25,Active
CUST08118,2,2025-07-29,Churned
CUST08119,5,2025-08-15,Churned
CUST08120,7,2025-10-21,Active
CUST08121,6,2025-09-03,Churned
CUST08122,4,2025-06-20,Churned
CUST08123,5,2025-12-13,Active
CUST08124,3,2025-05-08,Churned
CUST08125,5,2025-08-13,Churned
CUST08126,3,2025-07-07,Churned
CUST08127,5,2025-12-22,Active
CUST08128,6,2025-07-12,Churned
CUST08129,3,2025-09-04,Churned
CUST08130,3,2025-12-22,Active
CUST08131,3,2025-10-17,Active
CUST08132,4,2025-08-19,Churned
CUST08133,0,,Active
CUST08134,6,2025-09-01,Churned
CUST08135,5,2025-12-03,Active
CUST08136,6,2025-07-23,Churned
CUST08137,1,2024-08-16,Churned
CUST08138,5,2025-09-06,Churned
CUST08139,2,2025-12-11,Active
CUST08140,3,2025-01-26,Churned
CUST08141,9,2025-09-14,Churned
CUST08142,10,2025-06-15,Churned
CUST08143,8,2025-10-31,Active
CUST08144,8,2025-12-20,Active
CUST08145,2,2025-05-01,Churned
CUST08146,7,2025-06-27,Churned
CUST08147,5,2025-12-12,Active
CUST08148,7,2025-07-27,Churned
CUST08149,4,2025-06-30,Churned
CUST08150,4,2025-12-11,Active
CUST08151,4,2025-12-28,Active
CUST08152,6,2025-12-06,Active
CUST08153,11,2025-12-16,Active
CUST08154,5,2025-11-15,Active
CUST08155,3,2025-01-01,Churned
CUST08156,6,2025-12-15,Active
CUST08157,6,2025-06-26,Churned
CUST08158,4,2025-12-01,Active
CUST08159,1,2025-10-13,Active
CUST08160,3,2024-08-18,Churned
CUST08161,5,2025-07-14,Churned
CUST08162,8,2025-03-11,Churned
CUST08163,7,2025-12-31,Active
CUST08164,7,2025-12-21,Active
CUST08165,4,2025-10-16,Active
CUST08166,6,2025-04-22,Churned
CUST08167,9,2025-09-03,Churned
CUST08168,2,2025-12-11,Active
CUST08169,2,2025-10-19,Active
CUST08170,3,2025-12-24,Active
CUST08171,7,2025-12-08,Active
CUST08172,8,2025-09-29,Churned
CUST08173,6,2025-10-13,Active
CUST08174,2,2024-11-15,Churned
CUST08175,7,2025-09-13,Churned
CUST08176,6,2025-02-06,Churned
CUST08177,4,2025-08-07,Churned
CUST08178,8,2025-05-05,Churned
CUST08179,5,2025-10-01,Churned
CUST08180,5,2025-11-02,Active
CUST08181,4,2024-07-13,Churned
CUST08182,4,2025-09-23,Churned
CUST08183,2,2025-10-01,Churned
CUST08184,6,2025-12-04,Active
CUST08185,0,,Active
CUST08186,5,2025-06-26,Churned
CUST08187,7,2025-11-19,Active
CUST08188,4,2025-09-15,Churned
CUST08189,6,2025-12-17,Active
CUST08190,4,2025-07-25,Churned
CUST08191,1,2024-05-24,Churned
CUST08192,3,2025-09-06,Churned
CUST08193,11,2025-09-18,Churned
CUST08194,3,2025-09-13,Churned
CUST08195,4,2025-12-07,Active
CUST08196,6,2025-10-13,Active
CUST08197,2,2025-06-14,Churned
CUST08198,4,2025-02-04,Churned
CUST08199,4,2025-08-14,Churned
CUST08200,4,2025-10-20,Active
CUST08201,3,2025-11-14,Active
CUST08202,2,2025-11-05,Active
CUST08203,8,2025-04-16,Churned
CUST08204,0,,Active
CUST08205,7,2025-11-02,Active
CUST08206,5,2025-11-03,Active
CUST08207,4,2025-05-21,Churned
CUST08208,7,2025-12-02,Active
CUST08209,6,2025-12-07,Active
CUST08210,6,2025-11-05,Active
CUST08211,5,2025-11-17,Active
CUST08212,5,2025-12-02,Active
CUST08213,3,2025-10-31,Active
CUST08214,4,2025-10-17,Active
CUST08215,6,2025-11-21,Active
CUST08216,3,2025-02-28,Churned
CUST08217,6,2025-09-19,Churned
CUST08218,6,2025-07-28,Churned
CUST08219,5,2025-07-01,Churned
CUST08220,7,2025-12-01,Active
CUST08221,4,2025-07-28,Churned
CUST08222,2,2024-10-17,Churned
CUST08223,6,2025-11-29,Active
CUST08224,7,2025-12-22,Active
CUST08225,5,2025-09-13,Churned
CUST08226,6,2025-09-10,Churned
CUST08227,8,2025-07-07,Churned
CUST08228,4,2025-02-28,Churned
CUST08229,6,2025-12-10,Active
CUST08230,5,2025-08-01,Churned
CUST08231,6,2025-12-14,Active
CUST08232,2,2025-04-16,Churned
CUST08233,8,2025-11-14,Active
CUST08234,5,2025-12-19,Active
CUST08235,4,2025-09-01,Churned
CUST08236,8,2025-08-03,Churned
CUST08237,4,2025-10-02,Churned
CUST08238,4,2024-05-30,Churned
CUST08239,4,2025-08-28,Churned
CUST08240,3,2024-11-16,Churned
CUST08241,5,2024-12-26,Churned
CUST08242,4,2025-10-28,Active
CUST08243,9,2025-12-25,Active
CUST08244,6,2025-12-26,Active
CUST08245,2,2025-08-09,Churned
CUST08246,5,2025-07-25,Churned
CUST08247,3,2025-09-07,Churned
CUST08248,3,2025-06-10,Churned
CUST08249,6,2025-11-16,Active
CUST08250,3,2025-07-03,Churned
CUST08251,6,2025-12-24,Active
CUST08252,11,2025-11-14,Active
CUST08253,5,2024-09-26,Churned
CUST08254,6,2025-12-02,Active
CUST08255,5,2025-08-26,Churned
CUST08256,10,2025-10-21,Active
CUST08257,4,2025-03-14,Churned
CUST08258,1,2024-07-14,Churned
CUST08259,3,2025-10-29,Active
CUST08260,6,2025-01-20,Churned
CUST08261,7,2025-12-21,Active
CUST08262,7,2025-07-20,Churned
CUST08263,4,2025-12-31,Active
CUST08264,2,2025-12-22,Active
CUST08265,6,2025-06-27,Churned
CUST08266,4,2025-05-12,Churned
CUST08267,5,2025-02-03,Churned
CUST08268,5,2025-07-23,Churned
CUST08269,6,2025-11-07,Active
CUST08270,6,2025-09-17,Churned
CUST08271,10,2025-12-20,Active
CUST08272,4,2025-11-26,Active
CUST08273,3,2025-11-18,Active
CUST08274,4,2025-08-22,Churned
CUST08275,11,2025-09-28,Churned
CUST08276,8,2025-12-21,Active
CUST08277,3,2025-05-10,Churned
CUST08278,4,2025-12-17,Active
CUST08279,2,2025-08-29,Churned
CUST08280,3,2025-12-12,Active
CUST08281,5,2025-12-26,Active
CUST08282,3,2025-03-18,Churned
CUST08283,5,2025-12-03,Active
CUST08284,6,2025-07-09,Churned
CUST08285,5,2025-12-25,Active
CUST08286,5,2025-06-13,Churned
CUST08287,4,2025-12-11,Active
CUST08288,4,2025-04-23,Churned
CUST08289,8,2025-12-13,Active
CUST08290,5,2025-02-08,Churned
CUST08291,2,2025-10-20,Active
CUST08292,7,2025-12-10,Active
CUST08293,4,2025-09-14,Churned
CUST08294,10,2025-11-11,Active
CUST08295,2,2025-10-10,Active
CUST08296,1,2025-04-24,Churned
CUST08297,9,2025-06-21,Churned
CUST08298,7,2025-10-14,Active
CUST08299,4,2025-11-07,Active
CUST08300,6,2025-11-24,Active
CUST08301,2,2024-10-03,Churned
CUST08302,3,2025-11-08,Active
CUST08303,6,2025-12-25,Active
CUST08304,4,2025-12-18,Active
CUST08305,3,2025-05-26,Churned
CUST08306,6,2025-10-22,Active
CUST08307,1,2024-07-17,Churned
CUST08308,4,2025-11-30,Active
CUST08309,4,2025-11-22,Active
CUST08310,3,2025-03-13,Churned
CUST08311,7,2025-12-21,Active
CUST08312,2,2025-05-15,Churned
CUST08313,6,2025-10-22,Active
CUST08314,1,2025-06-06,Churned
CUST08315,7,2025-07-03,Churned
CUST08316,4,2025-01-23,Churned
CUST08317,5,2025-09-13,Churned
CUST08318,4,2025-11-08,Active
CUST08319,4,2025-07-28,Churned
CUST08320,4,2025-05-20,Churned
CUST08321,5,2025-11-21,Active
CUST08322,7,2025-12-26,Active
CUST08323,4,2025-11-11,Active
CUST08324,6,2025-12-31,Active
CUST08325,4,2025-10-14,Active
CUST08326,4,2025-03-12,Churned
CUST08327,6,2025-11-20,Active
CUST08328,2,2025-07-10,Churned
CUST08329,4,2025-05-05,Churned
CUST08330,5,2025-11-02,Active
CUST08331,3,2025-07-17,Churned
CUST08332,5,2025-11-11,Active
CUST08333,7,2025-09-08,Churned
CUST08334,3,2025-05-23,Churned
CUST08335,1,2024-08-26,Churned
CUST08336,4,2025-04-18,Churned
CUST08337,10,2025-11-14,Active
CUST08338,8,2025-12-14,Active
CUST08339,8,2025-01-11,Churned
CUST08340,3,2025-06-28,Churned
CUST08341,5,2025-09-25,Churned
CUST08342,6,2025-08-09,Churned
CUST08343,5,2025-11-17,Active
CUST08344,2,2025-12-10,Active
CUST08345,4,2025-10-22,Active
CUST08346,3,2025-11-10,Active
CUST08347,6,2025-06-20,Churned
CUST08348,2,2025-09-13,Churned
CUST08349,2,2025-01-06,Churned
CUST08350,8,2025-12-02,Active
CUST08351,5,2025-11-08,Active
CUST08352,5,2025-08-10,Churned
CUST08353,6,2025-03-17,Churned
CUST08354,5,2025-05-21,Churned
CUST08355,4,2025-03-01,Churned
CUST08356,6,2025-10-03,Active
CUST08357,8,2025-11-09,Active
CUST08358,1,2024-06-22,Churned
CUST08359,2,2025-10-05,Active
CUST08360,7,2025-11-05,Active
CUST08361,4,2025-06-08,Churned
CUST08362,8,2025-12-16,Active
CUST08363,7,2025-10-07,Active
CUST08364,5,2025-11-21,Active
CUST08365,7,2025-10-10,Active
CUST08366,3,2024-07-08,Churned
CUST08367,7,2025-04-27,Churned
CUST08368,5,2025-06-05,Churned
CUST08369,3,2025-07-15,Churned
CUST08370,6,2025-07-15,Churned
CUST08371,5,2025-10-06,Active
CUST08372,3,2025-09-18,Churned
CUST08373,2,2025-05-09,Churned
CUST08374,4,2025-04-26,Churned
CUST08375,6,2025-09-15,Churned
CUST08376,5,2025-12-05,Active
CUST08377,7,2025-08-21,Churned
CUST08378,5,2025-12-15,Active
CUST08379,6,2025-12-20,Active
CUST08380,8,2025-11-01,Active
CUST08381,4,2025-08-22,Churned
CUST08382,4,2025-07-09,Churned
CUST08383,5,2025-10-14,Active
CUST08384,4,2025-10-26,Active
CUST08385,6,2025-06-24,Churned
CUST08386,1,2024-06-19,Churned
